log_TOT_POP,Percent of Population Aged 60+,PCTPOVALL_2018,MEDHHINC_2018,Unemployment_rate_2018,Urban_rural_code,Active Physicians per 100000 Population 2018 (AAMC)
9.67733949220162,24.9,14.8,46176,4.9,6,227.6
7.951911381854188,32.3,10.5,51757,2.8,6,227.6
8.599878558034845,23.8,14.6,47252,2.1,6,227.6
9.676712414987868,25.9,12.5,53864,3.8,4,227.6
8.153637486385282,31.9,12.9,46101,2.6,6,227.6
8.666130304190608,25.0,10.2,56451,2.9,5,227.6
8.789203094473724,27.5,14.2,47039,3.2,6,227.6
8.578852571802965,29.9,12.4,47405,2.5,6,227.6
10.097325869457748,19.6,8.0,69975,2.8,4,227.6
9.146228426508939,26.0,12.0,52567,2.8,6,227.6
7.827639546366422,34.3,12.9,46638,2.1,6,227.6
11.040406675358824,25.1,12.3,49341,3.6,5,227.6
8.447843113281444,37.1,11.0,48566,2.7,6,227.6
9.162409838218633,25.3,13.8,51686,2.9,6,227.6
11.207812350788767,11.2,20.7,47057,2.9,4,227.6
8.519989278718239,27.0,11.2,47365,3.2,6,227.6
8.037220031133012,31.2,13.8,44121,2.7,6,227.6
8.84043543926657,32.0,13.7,45879,3.0,6,227.6
10.90415619687411,22.4,11.0,53961,3.1,5,227.6
8.496582237512113,26.9,7.8,63790,2.0,6,227.6
13.149215607560567,19.1,13.4,56381,3.8,3,227.6
9.988793309115229,14.4,15.1,50671,3.3,5,227.6
12.086725887897607,23.3,13.9,53612,3.5,4,227.6
7.837554360881084,29.0,11.9,50553,2.3,6,227.6
8.68270762989381,26.5,13.7,45966,2.8,6,227.6
8.189799618728228,35.9,12.2,41899,2.5,6,227.6
8.337827262447915,27.1,13.4,47835,2.7,6,227.6
7.59488438721652,23.3,11.5,60136,2.6,6,227.6
8.623353387244627,18.7,10.7,58817,2.8,6,227.6
10.043119051621321,23.7,13.4,56946,3.5,3,227.6
8.950532836290382,23.4,9.9,55345,2.6,6,227.6
7.935229539816907,30.8,11.6,48520,3.2,6,227.6
8.83927669058535,25.1,8.1,59744,3.2,4,227.6
7.315883504509785,26.5,13.1,51350,2.6,6,227.6
8.598035579260339,30.9,12.4,48104,2.7,6,227.6
7.652545692693921,24.9,11.9,59800,2.2,6,227.6
9.067162602299854,28.2,15.4,45697,4.4,6,227.6
8.065893546964274,32.3,16.1,43894,4.3,6,227.6
12.015668512542863,16.9,18.4,47084,4.8,2,227.6
9.863498544319764,23.6,23.8,37392,5.1,6,230.9
9.958117773187244,23.2,17.3,44624,3.7,4,230.9
10.028533041510352,21.3,10.0,60908,3.6,5,230.9
8.984693690443855,27.1,15.3,47658,6.9,5,230.9
10.695959570639554,22.9,19.2,42439,4.4,5,230.9
9.424160595829509,23.1,20.4,44183,6.7,5,230.9
10.187538038753859,24.4,31.3,29362,6.3,5,230.9
11.787020652313418,17.9,6.4,77696,3.4,2,230.9
9.912695033287042,24.7,16.5,48614,4.0,3,230.9
10.76301743858852,26.0,18.3,48020,5.9,3,230.9
10.31231367277647,24.6,14.8,47528,4.4,5,230.9
9.016755622903517,22.0,11.3,56432,4.9,2,230.9
9.451480999992047,22.2,32.5,31182,7.3,6,230.9
9.922750818716974,25.8,18.8,47284,5.4,6,230.9
11.303068257981753,21.0,9.5,61022,4.1,2,230.9
9.455088847042777,23.8,17.7,43048,4.9,4,230.9
9.450616322030694,24.7,18.0,43659,4.7,6,230.9
10.574798038486898,21.4,21.3,41873,3.9,5,230.9
11.44199858163029,21.0,13.1,60904,3.3,2,230.9
8.470520783217808,27.3,17.2,41249,4.9,6,230.9
9.281544130982514,20.1,15.6,47623,4.1,6,230.9
10.203777313026992,24.1,31.1,32906,9.2,6,230.9
9.673382324888367,25.4,26.0,34358,4.7,6,230.9
11.179855434277414,15.6,18.2,40299,5.2,3,230.9
10.49819466028282,23.9,16.0,50162,4.1,3,230.9
9.908773556965365,19.8,38.2,28146,7.1,6,230.9
9.230829038403499,26.1,25.7,31118,5.5,6,230.9
9.095602694505759,26.4,17.8,43624,5.2,6,230.9
8.803874763534434,26.8,23.3,33541,4.5,6,230.9
11.52391485976983,22.3,15.3,51441,4.0,4,230.9
9.41531995266272,26.0,17.4,43151,5.3,4,230.9
8.923857580099885,23.9,25.2,35446,9.3,6,230.9
9.560926818574357,24.3,25.3,35701,5.5,6,230.9
12.68782264030762,17.5,14.6,55358,3.3,3,230.9
9.577272530367564,23.1,18.6,42571,5.4,6,230.9
10.486987263791542,23.6,34.2,33218,6.6,6,230.9
10.835966544606807,24.0,12.9,53134,3.7,5,230.9
8.71948076085107,26.6,30.2,32355,5.8,5,230.9
9.086249986745132,19.6,15.1,49060,4.1,2,230.9
9.773435813175855,23.7,16.1,51203,4.4,6,230.9
10.131499235247198,18.1,13.9,53965,4.3,2,230.9
10.527231062957194,24.0,16.9,46785,5.0,5,230.9
10.178160370394268,23.2,21.4,40780,4.9,6,230.9
9.3101857069459,28.2,18.0,36782,4.3,6,230.9
10.470759670120469,26.4,16.6,49457,6.6,3,230.9
9.07783702216309,22.9,12.0,56769,4.2,4,230.9
11.611475844199505,18.1,13.4,52278,4.1,4,230.9
10.181498005291179,23.9,33.4,29521,7.4,6,230.9
9.840494503208207,23.5,15.5,51709,4.1,6,230.9
9.847287502847928,22.3,22.2,37038,4.0,6,230.9
10.727487541514835,23.5,16.3,51161,3.8,3,230.9
9.68700923909068,23.1,14.3,53405,3.9,2,230.9
8.394347361417392,30.0,17.7,44290,5.7,6,230.9
10.715949927730533,24.0,18.1,45512,4.4,5,230.9
9.506213803454253,22.6,26.5,35317,7.0,6,230.9
13.554818294923034,21.2,15.4,55860,4.1,1,230.9
10.895275291408279,19.7,12.6,59443,3.6,3,230.9
10.016235712227882,23.6,25.0,39381,6.9,6,230.9
12.020056271297248,19.1,10.4,64644,3.4,2,230.9
9.6242365055622,23.6,32.1,32228,6.9,6,230.9
10.35153310817941,22.9,31.9,30742,6.2,5,230.9
9.568574100378909,22.6,15.3,45458,4.4,4,230.9
11.013204620936344,21.7,20.6,41425,5.1,5,230.9
9.653229708730347,23.3,25.5,36667,7.2,6,230.9
8.858510813033927,24.1,34.4,29124,6.3,6,230.9
9.224637676677007,22.7,30.8,31921,7.1,6,230.9
9.994241915804592,23.9,31.1,32321,6.5,6,230.9
9.492356422801336,23.7,25.2,35751,8.4,6,230.9
10.112329319139478,23.4,20.6,42190,5.0,5,230.9
9.131621787264777,27.6,13.9,48182,6.8,5,230.9
10.20322170601205,23.3,18.0,46742,3.9,6,230.9
8.988446040062405,33.2,14.5,48395,5.1,6,230.9
11.08746681134216,25.5,14.7,48950,5.6,5,230.9
9.764742592858719,20.6,33.7,30029,6.3,6,230.9
9.13270310224903,25.0,13.9,48080,4.9,4,230.9
11.433546703502287,18.3,16.5,51897,3.9,5,230.9
9.422463420006927,21.0,28.4,30950,13.2,6,230.9
9.873286043803006,21.3,17.1,45661,3.8,6,230.9
10.347916930662434,28.6,12.1,52388,5.3,6,230.9
9.33467964623179,20.7,39.1,28925,6.5,6,230.9
9.749811759932081,23.5,18.2,41807,5.5,5,230.9
10.265209737696374,18.1,11.4,57613,4.6,4,230.9
8.772145439245099,26.5,26.4,34002,7.6,5,230.9
9.988517801720704,25.1,12.8,53921,4.5,6,230.9
9.213435576883485,25.2,23.3,35906,4.1,5,230.9
9.27977314669152,24.2,23.0,35596,4.1,6,230.9
10.24721909083893,21.2,15.3,46629,6.0,5,230.9
9.498971993463552,23.7,27.3,35848,6.3,6,230.9
10.334457951052654,24.7,17.4,43722,6.7,6,230.9
10.733174097234901,20.1,12.2,55602,4.3,5,230.9
8.877242435993919,24.3,15.5,41428,4.6,6,230.9
10.08946907016157,24.2,17.2,44751,5.7,6,230.9
11.104521041303386,17.4,5.6,102136,3.3,2,230.9
9.294773427951013,25.6,15.8,48998,4.9,6,230.9
8.405814603432848,23.9,39.2,26278,7.1,6,230.9
9.583970756564328,20.4,15.5,54583,4.1,2,230.9
10.169422358105223,22.5,28.9,33108,6.3,6,230.9
10.975122537359946,23.2,23.8,37124,5.9,6,230.9
9.428913494775632,20.3,22.0,37776,6.0,6,230.9
11.076341137803194,24.8,19.5,41541,5.1,5,230.9
7.666690200080086,27.8,19.1,45146,4.9,6,230.9
9.726213236963687,24.1,22.8,37732,4.9,5,230.9
10.109851103810321,18.1,22.7,41196,5.2,6,230.9
9.788188928172666,26.4,21.6,34648,5.8,6,230.9
10.933678235085578,16.1,8.3,73500,3.3,3,230.9
10.789710752787888,20.6,10.0,66056,3.5,2,230.9
9.827146319279406,22.0,12.5,51769,3.9,6,230.9
9.841346155998279,17.5,7.3,85899,3.6,2,230.9
10.14839259563185,23.2,19.2,45429,4.3,5,230.9
9.418329675518715,20.6,17.1,51027,4.0,6,230.9
9.591785974240127,29.9,13.1,49767,4.7,3,230.9
9.049702026013371,23.5,16.5,51674,4.3,2,230.9
9.582317635923358,21.9,16.3,47067,5.0,6,230.9
11.78497345963804,17.4,16.5,53478,3.7,4,230.9
9.399720293137584,23.8,13.8,50246,3.7,6,230.9
9.926666825483533,25.5,28.1,33701,7.0,6,230.9
9.481283120423665,23.7,18.4,47132,4.2,6,230.9
10.498001538187674,22.4,25.7,36863,5.0,5,230.9
8.878776071707552,24.8,31.4,30144,7.7,6,230.9
10.186182208476863,23.7,9.4,66164,3.1,3,230.9
11.037965573724245,19.4,25.2,40484,5.4,3,260.3
10.150581978006125,19.2,19.6,44395,5.6,6,260.3
11.733449588577212,15.7,10.8,77758,4.1,3,260.3
10.012386799492118,22.8,20.7,48120,6.7,6,260.3
10.608143255278941,22.1,27.4,37731,5.7,6,260.3
10.525514600592947,21.3,15.4,57005,5.3,5,260.3
9.496195777086555,26.8,26.9,34047,5.8,6,260.3
11.753405860937713,18.8,14.4,56754,4.3,3,260.3
12.400499799680025,21.8,22.4,40467,5.5,3,260.3
12.221517753397952,19.8,14.9,50531,3.8,4,260.3
9.206432747145165,23.2,20.8,40842,5.7,6,260.3
8.84922702143852,24.2,13.9,57299,3.5,4,260.3
9.170455438277267,23.8,26.0,35812,6.8,6,260.3
9.676900579444158,24.3,32.7,33659,5.2,6,260.3
9.881906344502523,22.5,27.2,35840,7.0,5,260.3
10.219647746416857,23.2,18.3,44457,5.7,3,260.3
12.996702644006062,18.2,16.7,52945,4.3,3,260.3
8.85907931788153,18.7,45.7,27714,10.3,6,260.3
9.86817120740856,24.1,19.6,45174,4.7,3,260.3
10.417627677269948,20.6,27.3,34113,5.8,6,260.3
9.91130690158826,22.9,27.3,34446,7.1,6,260.3
10.020514747061002,19.8,20.0,43502,5.9,4,260.3
11.169617920769221,20.0,24.1,42909,5.8,3,260.3
10.395802913543022,21.0,23.8,47917,6.2,3,260.3
9.674263049655917,25.1,21.6,40828,4.6,6,260.3
12.98091962157342,22.1,15.6,50871,4.4,2,260.3
10.36037428013116,22.1,17.7,44492,4.7,6,260.3
12.399923319241747,17.5,15.3,57821,4.5,3,260.3
11.493905731132974,20.0,16.6,52651,4.7,4,260.3
9.610323816515109,22.5,19.5,45742,4.4,6,260.3
10.762085610231633,17.5,25.8,36525,5.2,5,260.3
11.846307216672999,17.7,11.3,63088,4.1,3,260.3
9.320270431348378,19.4,41.7,28452,8.3,6,260.3
10.142465082152865,24.0,27.4,34023,8.2,5,260.3
10.562560752762321,21.2,32.8,36298,5.8,5,260.3
12.876480741620549,19.2,23.8,38855,5.0,1,260.3
11.947794023447635,19.5,21.3,44371,5.2,4,260.3
10.060961276360318,17.2,15.5,58643,4.6,2,260.3
9.99611231164195,26.2,20.3,46603,5.4,3,260.3
11.779611147875121,21.1,19.4,48116,5.3,4,260.3
9.045229851912582,23.9,23.1,36865,4.4,6,260.3
9.913091288678823,21.7,26.2,35103,6.2,6,260.3
10.087183164883227,26.3,23.1,36423,5.2,6,260.3
10.751970424805041,15.0,20.1,43983,5.0,2,260.3
10.875780474525568,17.6,12.8,67585,4.4,2,260.3
9.236300473645715,26.5,19.6,38699,6.6,3,260.3
9.95408560529922,22.9,16.8,53903,6.2,2,260.3
10.673248491714386,18.5,18.2,50830,5.7,2,260.3
11.323760545694267,21.1,32.7,36624,6.2,5,260.3
10.889714710609447,19.4,19.3,46229,5.2,3,260.3
10.815268128932397,21.3,21.0,39764,6.6,5,260.3
12.46114887823304,22.1,11.8,67054,4.2,2,260.3
11.803936988642873,19.2,17.9,47128,5.5,4,260.3
8.40357646462927,28.3,31.6,28962,7.7,6,260.3
11.617483658854,18.7,17.3,51665,5.0,4,260.3
10.013731126634887,26.7,18.0,43584,5.7,4,260.3
10.999279200267464,19.4,18.3,48263,5.3,3,260.3
10.79673481124167,15.0,17.5,47664,6.6,5,260.3
10.748990946688572,24.7,24.6,36850,5.7,5,260.3
10.566149752083353,25.0,26.0,35070,6.1,3,260.3
10.182179333149776,19.1,12.8,58205,4.4,3,260.3
9.304103901788347,24.7,23.3,39332,9.2,6,260.3
9.646076003102594,19.8,24.4,60296,4.0,3,260.3
9.556409270127691,22.9,22.8,40133,6.3,6,260.3
11.586919144878555,22.6,12.3,49935,3.3,4,330.2
11.114118144526131,29.7,15.3,39450,4.8,6,330.2
12.5898305137185,23.5,8.2,71586,2.7,3,330.2
10.30554686750946,28.4,14.5,49561,4.0,6,330.2
10.911664427066091,31.1,11.6,52148,3.8,6,330.2
11.712464611381249,25.8,11.2,52154,3.2,5,330.2
10.590918426099964,30.9,11.0,56678,3.2,6,330.2
10.444153492313001,35.2,11.1,56211,3.3,6,330.2
10.961607653402877,28.0,16.7,44243,4.0,6,330.2
11.925677293662671,23.9,14.7,47840,3.8,4,330.2
9.729193687429403,34.0,17.5,40066,4.2,6,330.2
10.481083579935971,26.9,8.7,65969,2.7,3,330.2
10.831568505784759,26.9,16.1,43755,4.8,6,330.2
10.588980514159214,28.2,13.7,49482,3.5,6,330.2
10.357457069703907,31.3,18.3,39522,4.9,6,330.2
12.236747329798092,26.1,9.0,65984,3.0,3,330.2
11.170097070710039,25.2,16.7,43535,5.5,4,386.0
13.263918493690431,19.7,7.0,97051,3.3,2,386.0
13.627290036439295,22.5,9.9,75836,4.0,2,386.0
11.429587333346895,20.0,5.4,106270,3.5,2,386.0
10.41346281484728,21.0,13.2,56627,3.8,6,386.0
12.034275512192432,22.0,6.0,95956,3.2,2,386.0
11.5408032434322,20.6,8.3,72739,4.4,2,386.0
11.99228518913999,16.7,6.6,92616,3.9,2,386.0
10.373459931293572,27.5,15.4,48682,5.2,5,386.0
12.451560688902607,19.0,6.2,95196,3.5,2,386.0
10.28069035092632,28.6,12.2,49147,4.8,6,386.0
12.444920240330696,21.3,7.0,87959,3.6,2,386.0
12.68601732340778,18.3,5.2,116719,3.0,2,386.0
9.872203262496361,31.6,12.9,55514,4.3,6,386.0
13.866743450527672,20.2,6.9,107758,3.2,2,386.0
13.720440249388545,17.6,8.3,82445,4.1,2,386.0
10.82480562612431,24.6,6.5,93751,3.3,2,386.0
11.632174092788222,17.1,8.0,89964,3.8,4,386.0
10.153311982431669,21.6,23.4,42098,6.9,3,386.0
10.517835002606233,34.4,9.2,64245,3.7,5,386.0
11.924551555191865,22.2,11.1,62556,4.3,3,386.0
11.5443853715885,20.9,14.6,54313,5.2,3,386.0
10.855608641411111,34.2,10.4,59266,8.0,3,386.0
13.30883630532076,18.7,18.9,50501,5.7,1,386.0
12.270989220196503,37.7,8.0,69001,4.3,4,449.5
11.74680319826187,29.2,11.3,58375,4.0,4,449.5
13.242850309790553,22.3,10.8,66005,4.3,2,449.5
9.761520681090504,29.6,7.7,70224,4.6,5,449.5
13.580596758251128,22.4,10.7,76373,3.4,2,449.5
11.16992798518054,27.9,10.6,58992,3.0,5,449.5
13.061353556408214,22.1,16.7,52682,4.6,3,449.5
11.991368383029808,21.7,11.1,74456,3.0,3,449.5
14.294669028477893,20.2,7.3,100374,2.7,2,449.5
9.3350328159335,20.9,5.9,97525,4.4,6,449.5
13.466504702673275,22.3,6.5,100184,3.0,2,449.5
13.157987245042001,23.6,6.2,89678,3.5,2,449.5
13.601392404934458,16.1,17.5,68743,3.0,1,449.5
13.630192516190045,20.8,9.0,71767,3.5,3,449.5
9.245997049184217,45.2,19.5,39862,6.6,6,287.0
9.115809888129949,33.8,12.6,47441,7.8,6,287.0
11.672728710333582,21.7,10.7,62247,3.3,5,287.0
10.2527702409553,29.7,15.3,42792,5.1,5,287.0
10.059037253277094,35.0,10.6,56456,5.6,6,287.0
9.618601567386348,32.4,15.9,42540,7.1,6,287.0
9.02653771890043,27.7,15.4,43435,6.1,6,287.0
11.021215958396468,25.0,8.5,64121,3.4,2,287.0
11.551415141750752,25.9,15.6,50576,4.8,4,287.0
9.784366121628265,33.0,10.3,51905,5.5,5,287.0
11.94562953446514,25.2,15.3,51509,4.3,4,287.0
10.683339813181595,23.8,14.5,50477,3.7,5,287.0
11.809230254712894,23.2,17.3,48413,4.2,4,287.0
10.85232291588601,27.2,11.2,55978,4.1,3,287.0
10.1752307736864,31.1,10.6,54491,4.7,6,287.0
10.14305548226448,34.6,13.4,48589,9.2,6,287.0
10.532576096795353,22.8,17.1,47380,6.6,5,287.0
10.33390540199987,31.2,20.6,39394,6.1,6,287.0
11.281409462296002,21.9,7.5,70967,3.2,3,287.0
9.53978799366043,32.1,13.6,46930,6.0,6,287.0
10.487321973155373,30.2,12.4,49292,5.3,5,287.0
10.141874333263031,29.0,10.8,52348,3.8,5,287.0
11.60666167946806,24.0,9.3,66716,3.5,3,287.0
10.413582909722376,28.1,8.3,58891,5.9,6,287.0
12.916305530597764,22.7,18.8,48370,4.9,3,287.0
10.140060524162,33.7,15.6,44635,5.6,6,287.0
9.622251327567737,32.2,17.5,39934,5.1,6,287.0
11.43576360367108,25.2,9.5,64591,3.7,5,287.0
10.611523345589823,22.2,16.2,48988,4.7,5,287.0
10.730947070703667,25.3,13.5,50388,4.0,5,287.0
10.497366731437404,22.4,19.0,42282,5.1,5,287.0
10.347115121738641,32.0,12.6,45817,4.6,6,287.0
12.587026457942398,18.0,18.1,52837,3.6,3,287.0
11.069929814564968,20.1,9.9,61667,3.4,5,287.0
10.129905736383995,37.2,15.1,41256,6.4,6,287.0
9.316320695513415,37.9,14.2,40959,5.6,6,287.0
11.164261206783653,16.5,23.4,47056,3.9,5,287.0
11.975551949876914,22.7,13.7,52047,3.9,4,287.0
12.486998193993617,19.8,14.4,55881,3.4,3,287.0
9.788357245282496,27.1,14.1,46068,5.9,5,287.0
13.390536889318062,18.2,11.3,61675,3.0,1,287.0
7.656337166430183,42.5,12.0,51641,6.9,5,287.0
9.382779928915687,35.8,22.3,36044,6.9,6,287.0
11.385421584626712,23.6,10.1,65209,5.2,2,287.0
9.988058453986397,38.4,7.0,67349,4.2,5,287.0
11.495443542753714,24.2,10.4,55762,4.1,5,287.0
12.161206024190067,22.3,5.0,84048,3.3,2,287.0
8.745761999375512,28.2,20.7,43196,6.2,6,287.0
9.28618968425962,35.2,13.4,46645,9.7,6,287.0
13.68170484200226,22.3,11.0,62191,4.0,2,287.0
10.107611370013084,32.8,13.1,47401,5.7,6,287.0
11.105212833071583,24.5,14.1,54093,4.9,5,287.0
10.278527816830314,30.1,12.1,51083,4.9,5,287.0
10.681573129612264,23.8,18.4,45804,5.0,5,287.0
10.042553600659126,30.7,12.4,46486,4.0,5,287.0
11.329122811894475,23.0,11.3,58057,4.0,4,287.0
9.623376745580666,26.9,12.9,48413,5.0,5,287.0
11.921319612584274,23.5,10.0,62522,4.2,4,287.0
11.066153869994343,22.7,14.3,50396,4.2,2,287.0
9.134107065976593,39.5,18.2,40650,8.6,6,287.0
12.064445715145501,22.0,15.7,49960,4.5,4,287.0
10.797389515931872,25.5,15.6,48860,4.3,6,287.0
14.045988744954053,22.1,8.2,80319,3.3,2,287.0
10.189643460991862,27.4,15.5,50374,6.1,6,287.0
9.950037113189108,32.3,15.9,41201,7.0,6,287.0
8.664923303440572,44.6,14.1,40798,7.8,6,287.0
10.058009591972299,26.9,17.6,45607,4.4,6,287.0
9.021235862885396,34.9,17.1,38927,6.4,6,287.0
10.113181056125933,27.0,11.4,51292,5.2,6,287.0
12.57934164342202,19.4,6.8,70420,2.8,2,287.0
9.452423433109788,40.0,14.2,45502,8.0,6,287.0
10.081005925824062,41.3,17.1,38613,7.8,6,287.0
12.158986279072735,24.5,17.0,48805,4.8,4,287.0
11.978783011079507,24.4,13.8,56557,4.7,2,287.0
11.019350194610766,23.7,13.6,52689,3.7,5,287.0
10.625780828826777,27.4,15.9,46184,5.1,6,287.0
8.995784837848506,35.1,13.2,44887,7.1,6,287.0
11.130097199267592,23.8,10.8,54149,4.3,5,287.0
10.868892205688535,26.2,12.7,51113,5.5,6,287.0
11.231212210297691,24.2,15.3,57363,4.8,3,287.0
12.823860301840936,18.2,15.0,72267,3.0,3,287.0
14.377349016792776,20.6,21.7,46440,5.2,1,287.0
10.418315157681416,25.2,13.1,46396,4.7,5,287.0
9.674263049655917,40.8,13.7,44016,5.6,6,302.7
12.77652663030368,18.4,5.6,82284,2.8,2,302.7
10.444997558433114,27.3,11.1,59440,3.6,6,302.7
10.754663597320983,20.7,18.4,47073,4.1,5,302.7
10.61019241102814,18.6,10.2,61341,3.5,4,302.7
8.515191188745565,33.6,11.3,51058,3.8,6,302.7
11.118815640900198,18.4,15.1,58132,2.5,4,302.7
10.131101098521789,27.2,8.4,60626,3.4,5,302.7
10.486764061960361,23.2,10.1,60412,4.1,3,302.7
11.547829180978109,15.6,3.8,104248,2.5,2,302.7
10.292823278714408,32.9,12.9,48651,5.1,5,302.7
9.386392315756542,27.9,8.8,53540,3.2,6,302.7
10.931731023537354,19.9,6.4,82814,3.4,2,302.7
11.06595062590531,17.7,11.8,65914,2.9,4,302.7
9.08375621986673,26.4,12.8,51475,8.1,6,302.7
8.593042503699674,36.8,9.6,54465,3.5,6,302.7
9.330609204367127,28.8,10.4,51788,3.6,6,302.7
11.080448807615214,28.3,12.6,53481,3.9,5,302.7
12.960841597646288,18.4,6.3,86403,2.5,2,302.7
9.943813424007693,19.6,6.1,75955,3.0,4,302.7
10.544419961647334,28.8,8.8,60979,2.8,5,302.7
9.529448434427817,29.9,11.7,52560,3.5,6,302.7
9.955083301179778,27.3,9.9,58761,3.1,4,302.7
10.323677056042674,28.4,9.9,52010,3.2,5,302.7
10.745140941395297,25.2,7.1,67039,2.7,5,302.7
8.70317470904168,29.4,9.9,54917,4.0,6,302.7
14.046169001609842,18.7,10.3,76067,2.5,1,302.7
9.82978718960617,27.8,8.5,59613,2.9,4,302.7
9.968010448551627,32.9,12.0,55687,5.0,6,302.7
10.595809392596285,20.7,7.6,73468,3.7,2,302.7
10.716837062123032,30.2,11.8,53143,5.4,6,302.7
9.201501423308978,26.8,8.8,57786,2.9,6,302.7
9.693260226488464,27.5,11.3,56950,5.5,6,302.7
10.665600937560797,24.5,11.5,60579,2.9,5,302.7
8.354438940114811,32.1,10.0,54438,2.9,6,302.7
9.42875274891449,30.6,14.9,46281,6.1,6,302.7
8.803724602110622,33.8,9.5,52445,3.6,6,302.7
9.274159884689137,34.1,8.6,61015,3.1,6,302.7
8.231908243564177,32.1,10.4,52058,3.8,6,302.7
10.2574839122691,22.8,7.8,67269,4.1,2,302.7
8.643649615368796,31.0,10.1,51305,3.0,6,302.7
10.151518819358117,20.4,12.1,57690,2.9,5,302.7
10.48776807810896,24.0,7.1,61959,3.1,5,302.7
8.616133139271142,23.1,20.9,43162,4.6,6,302.7
9.147507062804614,27.3,8.2,58105,5.8,6,302.7
9.892729895883168,29.8,13.7,50821,3.1,6,302.7
10.049404427436283,26.0,7.5,66557,3.5,6,302.7
10.171221987178212,23.9,12.4,53289,4.8,2,302.7
10.409401131941099,24.9,10.1,57471,4.7,6,302.7
10.59693468810507,24.3,11.6,53387,2.7,5,302.7
9.021235862885396,31.8,8.2,59938,3.7,6,302.7
10.440594769696007,20.8,8.7,66209,2.2,4,302.7
9.995382817240383,21.2,10.8,55766,2.6,5,302.7
8.775858314797526,27.7,10.9,48799,4.3,6,302.7
11.959391751544246,19.7,7.1,76001,2.3,4,302.7
10.982118197885645,30.5,10.3,53778,3.6,5,302.7
9.559517275737559,24.9,9.2,57494,4.2,6,302.7
10.291603022309179,26.0,12.0,50387,4.8,6,302.7
9.110299017795956,27.1,10.4,55378,2.9,6,302.7
10.358694752539106,23.9,12.0,60180,3.7,4,302.7
9.314520190885846,30.6,8.4,60975,2.6,6,302.7
13.218057120002676,19.1,14.6,62937,2.7,1,302.7
8.294049640102028,25.6,10.7,54412,5.2,6,302.7
9.632334782035558,28.0,9.4,56760,3.6,6,302.7
9.589666822474653,27.6,10.5,59787,3.9,6,302.7
11.10531806379003,20.2,9.6,67024,2.8,5,302.7
9.150059441091253,26.5,8.9,63503,2.3,6,302.7
9.625821815359835,22.5,8.5,60239,3.3,6,302.7
12.204846894604355,25.1,14.7,53833,3.7,3,302.7
11.900783134591242,14.3,5.2,101427,2.5,2,302.7
11.472488812862714,15.1,6.5,81850,3.2,2,302.7
9.617736946934095,23.4,7.1,66209,3.2,2,302.7
11.978274528512328,19.4,12.4,60843,2.9,4,302.7
10.513361813902252,22.9,9.6,65323,2.9,5,302.7
9.185432736269998,22.0,11.2,61929,2.4,6,302.7
9.142703723260372,28.2,10.2,51552,3.7,6,302.7
10.109810426119994,28.1,12.4,58113,3.9,6,302.7
8.104401307921613,32.8,13.1,49773,3.2,6,302.7
9.982575958855092,27.6,7.4,63633,2.9,4,302.7
9.530538036104643,27.8,14.4,46312,5.2,6,302.7
9.835850903820317,22.7,9.2,58335,4.1,6,302.7
12.46536295947987,19.6,4.2,95840,2.5,2,302.7
9.303921785597714,26.0,10.7,51962,3.5,6,302.7
8.741136422901011,27.0,9.4,61387,3.0,5,302.7
10.836163313659606,21.4,13.0,56076,2.6,5,302.7
11.822980388273734,16.9,4.9,87377,3.0,2,302.7
9.189729418072059,26.8,11.7,56528,3.0,6,302.7
10.347948989650975,23.7,29.4,33392,6.2,5,191.3
10.516671188955689,22.9,18.2,40010,4.1,5,191.3
9.41954725755152,29.9,22.2,38092,6.0,5,191.3
9.818256408173468,25.0,23.7,36761,5.7,6,191.3
9.02063159674821,24.7,22.1,35184,5.6,2,191.3
10.352459048953433,20.2,29.4,33116,6.1,5,191.3
9.577549634629815,25.5,21.3,39176,4.3,6,191.3
9.201501423308978,28.1,17.9,42588,5.5,5,191.3
9.751035429344451,23.0,20.3,37429,5.0,6,191.3
9.021477467138807,28.3,20.4,38479,4.8,6,191.3
9.105313134108476,20.8,36.3,29631,9.2,5,191.3
9.65534665470488,25.1,21.6,41495,5.6,5,191.3
9.872358017339208,23.7,21.9,38121,6.0,6,191.3
10.02698754852174,19.8,35.9,29380,6.8,5,191.3
10.259202035379737,22.6,26.5,38664,5.5,3,191.3
9.844480371956095,22.5,26.5,36083,4.4,6,191.3
12.111772955009542,17.1,9.0,68126,3.8,2,191.3
11.225736604202899,18.3,24.0,39061,4.4,4,191.3
8.960467760919949,26.6,20.1,39508,6.0,6,191.3
10.096213132628804,20.3,16.1,47246,6.4,6,191.3
9.516868732224324,18.1,22.6,42022,6.2,6,191.3
9.954940834125043,22.2,22.3,39633,4.3,5,191.3
10.765005258562992,25.8,17.5,49843,5.0,3,191.3
12.238786659028097,19.4,20.0,45355,4.5,3,191.3
12.376178223494476,18.1,19.4,44776,4.6,3,191.3
9.77696014606437,19.5,33.2,26449,8.9,6,191.3
9.018937706446035,21.3,37.0,28542,8.4,6,191.3
7.1770187659099,22.0,40.5,26936,9.0,6,191.3
10.065521364383361,22.8,13.7,45720,4.1,5,191.3
11.87254207795487,20.2,17.9,51771,5.5,3,191.3
9.706803344906337,26.4,19.0,36987,5.8,5,191.3
8.868835492826895,22.0,35.5,28024,13.3,6,191.3
